name,main_business,new_business,future,targeting_point,sources,confidence
(주)티더블유,"전기차용 2차전지(배터리) 제조 설비를 주력으로 하는 특수목적 기계·자동화 장비 제조사로, 전극 노칭(Notching)과 셀 적층(Z-스태킹) 등 핵심 공정 장비 및 자동화 라인 공급으로 매출을 낸다. 2025년 매출 약 990억원 규모의 평택 소재 중견기업이며, 2차전지 외에 반도체 장비(애셔 등) 사업도 병행한다.","2021년 반도체 애셔(Asher) 사업부를 인수해 반도체 장비 분야로 사업을 확장 중이며, SK이노베이션(현 SK온)향 Z-스태킹 장비를 미국·헝가리 등 해외 생산기지에 공급하고 헝가리·중국향 노칭 장비를 수주하는 등 글로벌 배터리 공장 증설에 대응한 해외 수주를 진행 중이다. 직원 수가 330명 규모까지 확대되며 설계·제어·생산 인력 채용을 지속하고 있다.","국내외 전기차·ESS 배터리 캐파 증설에 발맞춰 노칭·스태킹 중심 2차전지 장비 라인업을 고도화하고, 반도체 장비를 제2의 성장축으로 키우는 사업 다각화를 추진한다. 산업부 '월드클래스' 제품 선정 등을 바탕으로 매출 확대(이른바 비전 2025) 목표를 내세운 것으로 알려져 있으나, 구체적 중장기 수치 목표는 공식 공개 정보가 제한적이다.","노칭·Z스태킹 등 2차전지 조립공정 장비 설계, PLC/모션 제어, 자동화 라인 통합, 정밀 기계가공 경험을 강조하고, 해외(헝가리·미국·중국) 셋업·시운전 대응 역량과 반도체 장비 융합 이해를 어필하면 효과적이다. 고객사(SK온 등 배터리 메이커)의 양산성·생산속도(PPM) 향상에 기여한 경험을 정량적으로 제시할 것.","주식회사 티더블유 2025년 기업정보 (잡코리아) - https://www.jobkorea.co.kr/recruit/co_read/c/woowon6147 | (주)티더블유 기업/채용 정보 (경기도 일자리포털) - https://job.gg.go.kr/empmn/desEntDtl.do?bizrno=3178138534&entCd=L10128 | SK이노베이션, 생산성 높인 3세대 'Z-스태킹' 공법 도입 (디일렉) - https://www.thelec.kr/news/articleView.html?idxno=12868 | 티더블유테크놀로지 채용 - 설계팀/PLC제어 (잡코리아) - https://www.jobkorea.co.kr/Recruit/GI_Read/45800550",medium
네이버랩스(주),"네이버의 기술 연구개발 자회사로, 로보틱스·자율주행·디지털트윈·공간지능(AI 기반)을 핵심으로 연구하며 이를 네이버 플랫폼과 연계한 기술 솔루션·프로젝트 수주로 사업화한다. 대표적으로 성남 사옥 1784에 100대 이상의 서비스 로봇(루키)을 운영하는 로봇 친화 빌딩 솔루션과, 사우디아라비아 자치행정주택부(MOMRAH)와 체결한 도시 디지털트윈 구축 사업이 실제 매출·레퍼런스 기반이다.","'피지컬 AI' 밸류체인 구축을 위해 네이버 D2SF가 카멜레온(호텔 청소 로봇), 애니웨어 로보틱스(물류 자동화), 써머 로보틱스(머신비전) 등 미국 스타트업에 잇따라 투자하고 있다. 내부적으로는 CEO 직속 R-TF 조직이 공간지능·자율주행·디지털트윈을 수익 모델로 전환 중이며, MIT와 공동 개발한 휴머노이드 '미니노이드(ARC 계열)'를 사옥 내 커피 배달 서비스에 투입하는 것을 목표로 인력·연구를 확충하고 있다.","엔비디아 GPU 6만 개를 확보하고 향후 GPU에만 1조 원 이상을 투자해 피지컬 AI 연구개발을 강화할 계획이며, 자체 로봇 운영체제 '아크(ARC)'와 디지털트윈 기술 '얼라이크(ALIKE)'를 핵심 축으로 삼는다. 온라인 플랫폼을 오프라인 물리 세계로 확장해 글로벌 공간지능 리더십을 확보하는 것이 중장기 전략이다.","로봇 OS(ARC)·클라우드 기반 로봇 군집 제어, SLAM/고정밀 매핑, 센서 퓨전, 디지털트윈 등 '대규모 로봇이 하나의 시스템처럼 동작하는' 플랫폼 역량 경험을 강조하는 것이 효과적이다. 특히 실내 자율주행·휴머노이드(미니노이드/앰비덱스) 같은 피지컬 AI 실서비스 적용 및 검증 경험을 부각하면 좋다.",피지컬 AI 생태계 선점하는 네이버…1조 투자로 연구개발 총력 - 더팩트 https://news.tf.co.kr/read/economy/2300835.htm | NAVER LABS 공식 Research 페이지 https://www.naverlabs.com/research | 네이버랩스 핵심 기업분석(2026년 하반기) - 자소설닷컴 https://jasoseol.com/companies/4695/insights | 네이버랩스 - 나무위키 https://namu.wiki/w/네이버랩스,medium
발레오모빌리티코리아(주),"프랑스 글로벌 자동차 부품기업 발레오(Valeo)의 한국 법인으로, 자율주행·ADAS 핵심 전자부품(초음파 센서, 레이더, 라이다, 차량용 카메라, 컴퓨팅 유닛 등)의 연구개발과 양산으로 매출을 낸다. 대구 국가산업단지 공장에서 자동차 주차보조 센서를 첫 양산 제품으로 생산하기 시작했다.","대구시와 투자협약을 맺고 누적 약 1,500억 원(추가 753억 원 포함) 규모를 투입해 초음파 센서·레이더·컴퓨팅 유닛 등 자율주행 핵심부품의 대량 양산체계를 구축 중이다. 초음파 센서 라인을 가동하고 SMT·레이더 생산라인 및 AI 기반 자동화 설비를 증설하며 관련 인력을 채용하고 있다.","대구를 글로벌 첨단 자율주행 센서 생산 거점으로 육성하는 것이 중장기 전략으로, 2025년 매출 1,000억 원, 2030년 매출 6,000억 원 이상을 목표로 한다. 라이다·레이더·카메라 등 고부가 ADAS 부품으로 생산 포트폴리오를 확대하며 AI 기반 자동화로 기술 경쟁력과 공급망 안정성을 강화한다.","자율주행 센서 양산라인(SMT·레이더·초음파) 구축과 AI 기반 자동화 설비 증설이 핵심이므로, 스마트팩토리·생산자동화 설비 설계/운영, 센서 양산공정, 로봇/비전 기반 검사 경험을 강조하면 좋다. 신규 공장 스케일업 단계라는 점에서 라인 셋업·공정 개선 역량을 어필하면 타겟팅에 유리하다.","프랑스 발레오 753억 원 추가 투자… 대구 미래모빌리티 혁신 가속 - 대구시 (https://info.daegu.go.kr/newshome/mtnmain.php?mtnkey=articleview&mkey=scatelist&mkey2=2&aid=274552) | 발레오, 28일 자율차부품 생산 대구공장 준공 - 한국경제 (https://www.hankyung.com/article/202403282416h) | 글로벌 차부품 발레오, '대구를 자율주행센서 생산 거점으로'…753억 추가 투자 - 서울경제 (https://www.sedaily.com/NewsView/2H0EV21CB9)",medium
(주)마이크로인피니티,"2001년 설립된 항법센서·항법시스템 전문기업으로, 반도체 미세가공(MEMS) 공정으로 자이로스코프·가속도계·관성측정장치(IMU)를 개발·제조해 매출을 낸다. 2006년 개발한 디지털 자이로스코프 'CruizCore' 시리즈(XG1300L, R1370, MGM1500 등)를 로봇청소기, 차량용 항법(DR/GPS) 모듈, 산업·군수 분야에 공급하는 B2B 기업이다.","민수 항법센서를 넘어 국방용 고정밀 MEMS 센서(자이로·가속도계·압력센서)와 IMU 국산화에 역량을 집중하고 있으며, 국산 무인기(드론)와 유도탄에 자체 군수용 항법센서·시스템 적용을 추진 중이다. 이를 위해 MEMS 팹, 3축 모션 시뮬레이터 등 시험평가·개발 장비와 ISO/TS 기반 대량생산 체계를 구축했다.","무인기·유도무기 등 방산 항법시스템 국산화를 중장기 성장 동력으로 삼아 고정밀·고신뢰성 IMU 시장을 공략하는 전략을 보인다. 단, 구체적 중장기 로드맵·투자 규모에 대한 최신 공개 정보는 부족하다.","자율 이동체의 위치·자세 추정에 쓰이는 IMU/자이로·가속도계 센서퓨전, DR/GPS 항법, 칼만필터 기반 추정 경험을 강조하면 좋다. MEMS 센서 캘리브레이션, 임베디드 펌웨어, 모션 시뮬레이터 기반 시험평가, 로봇·무인기 항법 연동 프로젝트 경험이 직무 적합성을 부각한다.","마이크로인피니티, 로봇청소기부터 무인기·유도탄까지…항법센서 시장 공략 박차 - 전자신문, https://m.etnews.com/20150327001641 | [산업의 쌀, 부품소재기업을 가다] 항법센서·항법시스템 개발 전문기업 마이크로인피니티 - 파이낸셜뉴스, https://www.fnnews.com/news/201310031652439519 | CruizCore® 제품 소개 - 코머신, https://www.komachine.com/ko/companies/microinfinity | 마이크로인피니티(MEMS센서) 기업정보 - THE VC, https://thevc.kr/microinfinity",medium
(주)시스템알앤디,"2002년 설립된 공정·자동화 장비 전문 기업으로, FPD(평판 디스플레이) 설비와 UV 레진 도포·경화 기술을 기반으로 성장했다. LCD·OLED 패널 제조 모듈장비(Direct Bonding, Film Lamination, Module In-Line 등)와 2차전지/ESS 패키징·스태킹·배터리팩 조립 자동화 장비가 핵심 매출원이며, 2025년 기준 매출 약 1,243억원, 임직원 약 220명 규모의 중소기업이다.","디스플레이 공정장비 기술을 2차전지·친환경(전기/수소차, 수소연료전지) 분야로 확장 중이며, 자동차·모바일·가전·ESS용 2차전지 제조설비 사업을 키우고 있다. 또한 능동형 AI 관제 기반 스마트팩토리 중앙관제 솔루션, 레이저 응용 공정장비, 검사기, 푸드테크 자동화 생산설비를 신사업으로 추진하며 이에 맞춰 채용을 진행하고 있다(잡코리아·사람인·인크루트 등 채용 공고 확인).","디스플레이 단일 의존을 넘어 2차전지 핵심공정 장비 확대와 친환경 자동차 분야 사업 확장을 중장기 전략으로 내세우며, 장비 국산화로 축적한 기술력을 바탕으로 '종합 공정장비 전문기업'으로의 도약을 목표로 한다. 지속적인 고객 지향 R&D와 신성장 사업(스마트팩토리·푸드테크·레이저) 발굴을 통해 사업 다각화를 추진하고 있다.","2차전지 스태킹·패키징·배터리팩 조립 라인, 디스플레이 본딩/라미네이션 모듈장비, UV LED 경화, 레이저 응용 등 정밀 공정 자동화 장비 설계·제어 경험을 강조하면 좋다. 더불어 AI 관제 기반 스마트팩토리 통합·검사 자동화 역량을 어필하면 신사업 확장 방향과 정합성이 높다.",시스템알앤디 공식 홈페이지 - https://www.systemrnd.com/ | 코머신 (주)시스템알앤디 판매자/제품 소개 - https://www.komachine.com/ko/companies/system-r-d | (주)시스템알앤디 2026년 기업정보(매출·직원수) - 사람인 - https://www.saramin.co.kr/zf_user/company-info/view/csn/VDNnbyszZ1hNUkFISEt3aW1yM0tJUT09/company_nm/(%EC%A3%BC)%EC%8B%9C%EC%8A%A4%ED%85%9C%EC%95%8C%EC%95%A4%EB%94%94 | 2026년 주식회사 시스템알앤디 채용 기업정보 - 인크루트 - https://www.incruit.com/company/1689382513/,medium
(주)레이언스,"바텍 네트웍스 그룹의 코스닥 상장 계열사로, 치과용·의료용·동물용·산업용 디지털 X-ray 디텍터(평판 검출기)를 설계·제조·판매하는 것이 주력 매출원이다. CMOS Wafer 설계, TFT 패널 개발, 섬광체(scintillator) 검출 기술을 모두 자체 보유한 디텍터 풀라인업 전문기업으로 2022년 매출 약 1,471억 원, 영업이익 약 261억 원을 기록했다.","자율주행/라이다(LiDAR)용 SPAD 기술을 세계 최초로 X-ray 디텍터에 도입해(ISSCC 2023 연세대 공동 논문) 감도 2.5배·속도 4배 이상의 차세대 3D 디텍터를 개발, 양산화를 추진 중이다. 또한 공항·우체국·군사시설 보안/폭발물 검사용 산업·보안 디텍터 사업을 확장해 글로벌 진출 1년 만에 매출 100억 원을 달성하는 등 산업용·동영상(동적) 디텍터 라인을 신성장 동력으로 키우고 있다.","SPAD 기반 고사양 디텍터를 임상·인증 단계를 거쳐 수년 내 양산해 기술 초격차로 고부가가치 디텍터 시장을 선점하고, 스마트팩토리·산업검사 등 비(非)의료 영역으로 적용처를 넓히는 것이 중장기 전략이다. 의료 외 산업·보안·동영상 디텍터로 매출 포트폴리오를 다변화하는 방향으로 보인다.","스마트팩토리/산업검사용 동영상 디텍터, 보안 검사 자동화, 검사 영상 처리·정밀 기구 설계 등 자동화·엔지니어링 역량과의 접점을 강조하면 좋다. 반도체/CMOS 센서, 광학·전자부품 검사 자동화, 측정·정밀 시스템 경험을 SPAD 양산화·산업용 디텍터 사업과 연결해 어필하면 효과적이다.","레이언스 기업개요 - Rayence (https://www.rayence.com/company/10809) | 레이언스, SPAD 기술 적용한 차세대 디텍터 기술 세계 최초로 선보여 - Rayence (https://www.rayence.com/news/58767) | [소식] 레이언스 산업·보안용 디텍터, 글로벌 진출 1년만에 매출 100억 달성 - 바텍 (https://www.vatech.co.kr/news/471) | 레이언스, 디지털 엑스레이 디텍터 전문기업 - 한국경제 (https://www.hankyung.com/article/202207173628i)",medium
(주)오토노머스에이투지,"2018년 현대차 출신 연구원들이 창업한 자율주행(Lv.4) 기술 기업으로, 자율주행 버스·셔틀 실증 운영, 라이다 기반 플랫폼(LIS/LSS), 정밀지도·관제 등 스마트시티/대중교통 솔루션이 매출의 대부분(약 96%)을 차지한다. 정부·지자체 R&D 과제와 실증 사업을 기반으로 2025년 매출 약 160억 원의 창사 최대 실적을 달성했다.","운전석 없는 무인 차량인 'Middle Shuttle'(최대 9인승)과 화물용 'Small Delivery'(300kg, 1회 충전 240km)를 개발 중이며, 서울 새벽동행 자율주행버스(도봉~약 25.7km) 등 대중교통 실증을 확대하고 있다. 2023년 시리즈B 340억, 2024년 시리즈C 300억 유치(누적 540억+)로 차량·연구 인력 확충과 무인화 기술 고도화에 투자하고 있다.","차량 공급을 넘어 관제·정밀지도·원격제어·인프라를 아우르는 통합 수익모델로 확장하며 2026년 내 IPO(흑자 전환 기반)를 추진하고 있다. 싱가포르·UAE·일본 자율주행 택시 실증 등 해외 진출을 본격화하고 있으며, 가이드하우스 글로벌 자율주행 리더보드 2025년 세계 7위에 올랐다.","국내 최대 차량 대수·최장 누적 주행거리(62만km급)의 실차 데이터 강점을 가진 만큼, 자율주행 인지·판단·제어 SW, 라이다/센서 퓨전, 원격관제·정밀지도, 무인차량 시스템 통합 등 실증·양산 경험을 강조하면 좋다. Lv.4 무인화와 해외 실증(택시/셔틀) 확장 기조에 맞춰 안전성 검증·로보틱스 자동화 역량을 어필하라.","오토노머스에이투지, 2025년 매출 160억 원 돌파…역대 최대 실적 - 다나와자동차 (https://mauto.danawa.com/news/index.php?Work=detail&no=5963117) | 오토노머스에이투지, 자율주행 LV4 기준의 무인 차량 개발 중 - 기계신문 (https://kidd.co.kr/news/237550) | 오토노머스에이투지, 340억원 시리즈B 투자 유치 '25년 상장 목표' - 와우테일 (https://wowtale.net/2023/10/10/64380/) | '오토노머스에이투지', 글로벌 역량 입증…기술 주권·경쟁력 확보 집중 - 시사저널e (https://www.sisajournal-e.com/news/articleView.html?idxno=411891)",high
(주)코세스,"1994년 설립, 2006년 코스닥 상장한 반도체 후공정 장비 전문기업으로, 솔더볼 어태치(Solder Ball Attach), 패키지 적층(PKG Stack), 레이저 커팅·마킹·리페어 등 레이저 응용장비를 삼성전자, SK하이닉스, ASE, 앰코어 등에 공급한다. 2025년 3분기 누적 매출 비중은 반도체 약 34%, 레이저 응용장비 약 26%, 2차전지 장비 약 16%로 구성된다.","현재 가장 강한 성장 모멘텀은 미국 블룸에너지(Bloom Energy)향 SOFC(고체산화물 연료전지) 전극 셀 제조 자동화 장비 공급으로, AI 데이터센터 전력 수요 급증에 대응해 신규 수주·매출 인식이 본격화되고 있다. 이와 함께 AI·HBM 슈퍼사이클에 맞춰 반도체 고객사의 리플로우·후공정 장비 투자가 확대되고 있으며, 에노빅스 등 2차전지 장비 수주도 늘고 있다.","중장기적으로 반도체 정밀 장비 기술을 SOFC 연료전지·AI 전력 인프라 영역으로 확장하는 사업 다각화를 핵심 전략으로 삼고 있으며, 증권사 리포트는 2026년 매출 약 1,842억 원, 영업이익 약 471억 원으로 큰 폭의 실적 레벨업을 전망한다. HBM 등 고부가 첨단 패키징 장비 수요와 데이터센터용 연료전지 증설 사이클이 미래 먹거리로 지목된다.","레이저 가공·정밀 본딩/리플로우, 솔더볼 어태치 등 반도체 후공정 자동화 장비 설계·제어 경험과, 다축 정밀 스테이지·비전 정렬·공정 자동화(셀 제조 라인) 역량을 강조하면 좋다. 특히 반도체와 SOFC·2차전지를 아우르는 자동화 장비 통합 경험이나 글로벌 고객사 대응 엔지니어링 역량을 부각하면 사업 다각화 방향성과 정합성이 높다.","코세스 - 기업개요, 기업모니터(WISEreport) https://comp.wisereport.co.kr/company/c1020001.aspx?cmp_cd=089890 | 2026.02.26 증권사리포트 '코세스 SOFC 증설 사이클 초입, 실적 레벨업 시작' (SK증권) https://files-scs.pstatic.net/2026/02/26/yl5mYUK3pa/260226(목)%20증권사리포트.pdf | 코세스, 반도체·이차전지 침체에 커지는 적자 폭 - 이투데이 https://www.etoday.co.kr/news/view/2424883 | 코세스(089890) Snapshot - FnGuide Company Guide https://comp.fnguide.com/SVO2/ASP/SVD_Main.asp?gicode=A089890",medium
(주)서울스탠다드,"군수용·산업용 견고화(러기드) 노트북, 러기드 PC·디스플레이, 군용 전시기/제어기기를 개발·제조하는 방위산업 중소기업이다. 1995년부터 견고화 노트북 개발에 착수해 2001년 국내 최초 독자 기술로 미 육군 인증을 통과했으며, 2023년 매출 약 377억 원, 영업이익 약 11.6억 원 규모다.","현재 H/W 개발, FPGA 로직설계, 제조기술, 임베디드 SW 등 엔지니어링 직무를 중심으로 다수의 정규직 채용을 진행 중이며(잡코리아·인크루트 채용공고 기준), 국방·항공 분야 첨단 견고화 장비 및 자체 개발 소프트웨어 라인을 확대하고 있다. 신사업·대규모 투자에 대한 별도의 공식 공시·IR 자료는 공개 정보 부족이다.","전년 대비 매출 20% 이상 성장(재무평가 상위 9%)을 기록하며 방산 견고화 컴퓨팅을 핵심 성장축으로 삼고 있는 것으로 보이나, 중장기 성장 전략·미래 먹거리에 대한 CEO 인터뷰나 IR 등 객관적 출처는 공개 정보 부족이다.","극한 환경(진동·온습도·충격) 대응 견고화 설계, FPGA/임베디드 SW, 군 규격(MIL-STD)·인증 경험을 강조하면 좋다. 로보틱스/자동화 지원자라면 임베디드 제어, 하드웨어-소프트웨어 통합, 견고화 메커니컬/전장 설계 역량을 방산 신뢰성 요구와 연결해 어필하는 것이 효과적이다.",(주)서울스탠다드 채용 기업정보 - 잡코리아: https://www.jobkorea.co.kr/recruit/co_read/c/jhshin8 | 서울스탠다드 2026년 기업정보(매출·재무·채용) - 잡코리아/캐치/나이스비즈인포: https://www.nicebizinfo.com/ep/EP0100M002GE.nice?kiscode=569160 | (주)서울스탠다드 기업개요 - bizno: https://bizno.net/article/1068157509 | 서울스탠다드 공식 홈페이지: http://sstandard.co.kr/ko/,medium
(주)진성티이씨,"건설·토목 중장비(굴삭기 등)의 하부 주행체(언더캐리지) 부품 전문 제조사로, Track Roller, Carrier Roller, Front Idler, Sprocket 등을 생산한다. 세계 최대 중장비 업체 캐터필러(CAT)와 두산밥캣, 볼보, HD현대 등에 납품하며 매출의 약 96%가 건설중장비 부품에서 발생한다.","2017년경부터 시작한 연료전지 부품 사업이 신사업으로, 두산퓨얼셀에 매니폴드·압력판 등 발전용 연료전지 부품을 공급한다(2024년 기준 매출 비중 약 3.4%). 북미 캐터필러향 수요 확대에 대응한 생산능력 확충과 수소차 부품 개발도 추진 중이다.","'세계 초일류 Total Undercarriage Provider'를 비전으로, 0.7톤 초소형부터 30톤 이상 초대형 장비까지 풀라인업 부품 공급 역량을 강화하고 있다. 북미 인프라 투자에 따른 캐터필러향 매출 성장과 연료전지·수소 등 친환경 에너지 부품으로의 사업 다각화가 중장기 성장축이다.","정밀 주조·열처리·기계가공이 핵심인 언더캐리지 부품 제조 특성상, 자동화 가공라인·공정 자동화·품질검사 자동화(비전/측정) 경험과 글로벌 OEM(캐터필러) 품질 대응 역량을 강조하면 좋다. 연료전지 부품 등 신사업 정밀가공·생산기술 엔지니어링 관심을 연결하면 차별화된다.","진성티이씨, 북미 고객사향 매출로 실적 성장 전망 - 데일리인베스트 http://www.dailyinvest.kr/news/articleView.html?idxno=63190 | [뉴스핌 라씨로] 진성티이씨, 신사업 '연료전지' 성장…""수소차 부품도 개발"" https://www.newspim.com/news/view/20210304000183 | 진성TEC - 위키백과 https://ko.wikipedia.org/wiki/%EC%A7%84%EC%84%B1TEC | 캐터필러 20% 올랐는데…부품업체 진성티이씨 - 한국경제 https://www.hankyung.com/finance/article/202103096900i",medium
(주)에스더블유엠,"차량용 자율주행 소프트웨어 및 자율주행 도메인 컨트롤러(암스트롱/Armstrong, AP-500 등)를 개발·공급하는 자율주행 솔루션 기업이다. 차량용 인포테인먼트(IVI) 소프트웨어 사업에서 출발해 자율주행 인지·판단·제어 풀스택 소프트웨어와 로보택시 운영을 핵심 사업으로 한다.","2024년 국내 최초로 서울 강남에서 로보택시 서비스를 상용화했으며, 2026년 현재 운행 권역을 강남 시범운행지구 전역(20.4㎢)으로 확대하고 차량을 5대로 증차, 유료화를 추진 중이다. 자율주행 Vision/LiDAR 인지, SLAM, 주행계획(Planning) AI, 임베디드 SW 등 다수 직군을 활발히 채용하며 차세대 컨트롤러 AP-700 공동 개발을 진행하고 있다.","레노버(차량용 하드웨어·엣지 컴퓨팅)·엔비디아(DRIVE AGX Thor, VLA 모델 '알파마요')와 협력해 2,000 TOPS급 차세대 플랫폼 AP-700 기반의 Lv.4 완전 무인 자율주행 상용화를 목표로 한다. 강남 실증 데이터를 경쟁력으로 일본·동남아시아·중동 등 해외 시장 단계적 진출을 추진한다.","멀티센서(카메라·레이더·라이다) 동기화와 인지(Vision/LiDAR)·SLAM·주행계획 AI, NPU/CPU/MCU 통합 임베디드 시스템, 엔비디아 DRIVE/Thor 및 VLA 모델 경험을 강조하면 좋다. 실차·실도로 데이터 기반의 자율주행 검증·운영 경험과 차량 제어 엔지니어링 역량을 연결하면 타겟팅에 유리하다.","에스더블유엠(SWM), '강남 로보택시' 엔비디아 GTC 2026 레노버 부스서 실차 전시 - 헤럴드경제, https://biz.heraldcorp.com/article/10696198 | SWM, 강남 자율주행 로보택시 유료화 및 서비스 권역 확대 - SENTV, https://www.sentv.co.kr/article/view/sentv202604080105 | 에스더블유엠, 레노버와 차세대 자율주행 로보택시 '맞손' - 파이낸셜뉴스, https://www.fnnews.com/news/202606080946491996 | (주)에스더블유엠 채용 - 자율주행 Vision/LiDAR 인지 개발 엔지니어, https://www.jobkorea.co.kr/Recruit/GI_Read/45940052",high
(주)로보스타,"1999년 설립된 코스닥 상장 산업용 로봇 전문기업으로, 다관절 로봇·직교(직교좌표) 로봇 등 산업용 로봇과 자동화 장비의 개발·생산·판매·서비스로 매출을 낸다. 반도체·2차전지·디스플레이 공정 자동화 장비가 주력이며, 2018년 LG전자가 최대주주로 편입했다. 매출은 2022년 1,432억 원에서 2024년 891억 원으로 감소하는 등 업황 영향을 받고 있다.","반도체 EFEM(전공정 모듈) 및 유리기판용 이송장비 등 반도체 장비 사업으로 확장 중이며, 디스플레이 기판 이송 기술을 기반으로 국내외 파운드리·반도체 제조사에 공급 실적을 쌓고 있다. 또한 중견·중소기업용 스마트팩토리 RPS(Robotic Production System) 장비를 'A12 수직다관절 로봇' 기반으로 개발해 외부 판매를 추진하고, 글로벌 파트너와 로봇AI 통합제어 플랫폼 개발을 진행 중이다.","반도체·스마트팩토리·로봇AI 통합제어 플랫폼을 축으로 차세대 휴머노이드 제어 시장 진입을 모색하고 있다. 배병주 대표는 단순 로봇 납품을 넘어 로봇 시스템 공급과 전문 유지보수·운영 서비스까지 제공하는 방향을 제시했으며, 미국 등 현지에 엔지니어를 파견해 스마트팩토리 구축 후 운영 서비스 시장 진입을 추진한다.","다관절/직교 로봇 제어, 반도체·디스플레이 이송장비(EFEM), AI·비전 인식 기반 로봇 제어와 스마트팩토리 시스템 통합(SI) 역량을 강조하면 유리하다. 현지 운영·유지보수 서비스 확대 기조에 맞춰 로봇 시스템 통합과 필드 엔지니어링, 운영 노하우 관련 경험을 어필하는 것이 효과적이다.","로보스타, 산업용 로봇 넘어 반도체·스마트팩토리로 확장 - 전자신문 https://www.etnews.com/20251211000240 | LG전자 두 로봇회사 '극과 극'…로보스타 vs 로보티즈 - 한국금융신문 https://www.fntimes.com/html/view.php?ud=202511302246372938dd55077bc2_18 | 로보스타 - 위키백과 https://ko.wikipedia.org/wiki/로보스타",medium
(주)엔시스,"2002년 설립된 머신비전 기반 이차전지(배터리) 검사장비 전문기업으로, B2B 맞춤형 검사장비 판매와 유지보수가 주력 매출원이다. 전극·조립·활성화(화성)·모듈 등 배터리 전공정 비전검사 장비를 국내에서 거의 유일하게 턴키로 공급하며, LG에너지솔루션·삼성SDI 등 국내 배터리 3사가 주요 고객사다.","2022년 포메이션(충·방전) 전문업체 '갑진'에 100억원을 투자(지분 약 14%)해 배터리 후공정 장비로 영역을 확장했고, 2025년 6월 포메이션사업부를 신설했다. 동시에 노르웨이 모로우배터리 등 해외로 고객사를 다변화하며 조립공정 자동화 설비, 화성공정 설비, 부품가공으로 사업을 넓히고 있다.",검사장비를 넘어 전극·조립·포메이션을 아우르는 종합 배터리 장비 솔루션 기업으로의 전환을 추진하고 있다. 2024년 9월 산업통상자원부 국책과제 협약을 통해 전고체 배터리 비전검사 등 차세대 배터리 검사 기술 개발에 나서며 중장기 성장동력을 확보하고 있다.,"머신비전·고속 고정밀 위치제어 기반 자동화 이송/조립 역량이 핵심이므로, 비전 검사 알고리즘(결함·핀홀·웰딩·정렬 검사), 로봇 이송 제어, 배터리 공정 자동화 설비 설계·제어 경험을 구체적 수치와 함께 강조하면 좋다. 전고체·후공정 확장과 해외 수주 다변화 맥락을 짚으며 신공정 대응력을 어필하는 것이 유리하다.","엔시스, 배터리 장비 업체 '갑진' 100억원 투자…후공정 업계 재편 - https://n-sys.co.kr/kr/sub/pr/news_view.asp?idx=91 | 매출처 다변화 성공한 엔시스, 국내 배터리 3사부터 모로우배터리까지 고객사로 확보 - 디일렉 https://www.thelec.kr/news/articleView.html?idxno=26805 | 잇따른 전기차 리콜…2차전지 검사장비 끝판왕 떠오르는 기업 - 한국경제 https://www.hankyung.com/finance/article/202109106820i | 엔시스 공식 홈페이지(사업분야) - https://n-sys.co.kr/kr/",high
대한상공회의소,"대한상공회의소(KCCI)는 영리기업이 아니라 전 업종 상공업자를 회원으로 하는 한국 경제계 대표 단체로, 회원 서비스·정책 조사연구(코참넷), 국가기술·민간자격 등 14개 종목의 자격검정 사업, 무역증명·유통물류 지원, 8개 인력개발원을 통한 직업훈련(인력개발) 사업이 핵심 수익·운영 기반이다.","현재 AI·빅데이터·핀테크·클라우드 인재 양성을 중점 신사업으로 추진 중이며, AI+ Academy(Microsoft AI 엔지니어, Nvidia AI 코어 엔지니어, Intel On-Device AI, Salesforce AI CRM 등 직무별 과정), 청년 AI·빅데이터 아카데미, 청년취업사관학교 AI특화 캠퍼스, 디지털선도기업아카데미, WORK.AI 등 디지털·신기술 교육 사업과 교육생 모집을 활발히 진행하고 있다.","AI 등 신기술 인재가 향후 5년간 58만 명 이상 부족하다는 자체 분석을 토대로, 산업 디지털 전환(DX) 확산과 신기술 인력 양성을 중장기 성장 축으로 삼아 중견·중소기업 DX 진단·매칭, 디지털 전환 지원협의체 운영, 제조업 신사업·기업환경 개선 정책연구를 강화하고 있다.","로보틱스/자동화/엔지니어링 지원자라면 KCCI의 산업 디지털 전환(DX)·스마트제조 확산 정책 및 On-Device AI·AI 엔지니어 교육사업과 연결해, 제조 자동화 현장의 디지털화 역량과 기업 지원 프로그램 운영·기획 경험을 강조하면 효과적이다.",대한상공회의소 소개/정부위탁사업·코참넷(korcham.net) https://www.korcham.net/nCham/Service/Kcci/appl/Govbusiness.asp | 자격평가사업단 기관소개 - 국가기술·민간 14개 종목 자격검정 (license.korcham.net) https://license.korcham.net/kor/kcci/license.jsp | 대한상공회의소 채용 - AI+ Academy 교육생 모집 (잡코리아/잡소설) https://jasoseol.com/recruit/103718 | WORK.AI - 대한상공회의소 디지털·신기술 훈련 https://www.korcham-workai.net/main/index.jsp,medium
